treated,age,education,black,hispanic,married,re78
FALSE,19,11,TRUE,FALSE,FALSE,9.4574501
FALSE,38,9,FALSE,FALSE,TRUE,47.28725
FALSE,42,9,FALSE,FALSE,FALSE,35.465438
FALSE,32,10,TRUE,FALSE,TRUE,38.125346
FALSE,55,11,FALSE,FALSE,TRUE,28.076805
FALSE,37,11,FALSE,FALSE,TRUE,36.943164
FALSE,21,10,FALSE,FALSE,TRUE,44.331797
FALSE,51,11,TRUE,FALSE,TRUE,26.007988
FALSE,42,6,TRUE,FALSE,TRUE,20.688172
FALSE,42,5,TRUE,FALSE,TRUE,23.643625
FALSE,52,11,FALSE,FALSE,TRUE,28.076805
FALSE,45,5,FALSE,FALSE,TRUE,31.477054
FALSE,49,8,FALSE,FALSE,TRUE,38.420891
FALSE,48,8,FALSE,FALSE,TRUE,28.076805
FALSE,48,8,FALSE,FALSE,TRUE,28.076805
FALSE,55,7,TRUE,FALSE,TRUE,31.918894
FALSE,55,7,TRUE,FALSE,TRUE,31.918894
FALSE,47,11,FALSE,FALSE,TRUE,36.943164
FALSE,51,8,FALSE,FALSE,TRUE,32.362212
FALSE,54,11,FALSE,FALSE,TRUE,36.943164
FALSE,42,9,FALSE,FALSE,TRUE,33.987711
FALSE,42,9,FALSE,FALSE,TRUE,33.987711
FALSE,51,8,TRUE,FALSE,TRUE,25.121352
FALSE,55,2,TRUE,FALSE,TRUE,28.076805
FALSE,32,10,FALSE,FALSE,TRUE,29.554531
FALSE,38,8,FALSE,FALSE,TRUE,33.987711
FALSE,42,11,FALSE,FALSE,TRUE,54.675883
FALSE,49,8,FALSE,FALSE,TRUE,2.9554531
FALSE,35,7,FALSE,FALSE,TRUE,25.121352
FALSE,46,11,FALSE,FALSE,TRUE,39.898618
FALSE,46,11,FALSE,FALSE,TRUE,39.898618
FALSE,31,11,FALSE,FALSE,TRUE,36.943164
FALSE,52,10,FALSE,FALSE,TRUE,39.159754
FALSE,51,8,TRUE,FALSE,TRUE,1.1821813
FALSE,51,9,FALSE,FALSE,FALSE,39.898618
FALSE,52,8,TRUE,FALSE,TRUE,44.147081
FALSE,49,6,FALSE,FALSE,TRUE,26.894624
FALSE,48,10,FALSE,FALSE,TRUE,38.568664
FALSE,31,10,FALSE,FALSE,TRUE,44.331797
FALSE,42,11,FALSE,FALSE,TRUE,38.420891
FALSE,50,11,FALSE,FALSE,TRUE,31.032258
FALSE,50,11,FALSE,FALSE,TRUE,31.032258
FALSE,37,10,FALSE,FALSE,TRUE,17.732719
FALSE,37,10,FALSE,FALSE,TRUE,17.732719
FALSE,55,11,FALSE,FALSE,TRUE,32.177496
FALSE,50,11,FALSE,FALSE,TRUE,47.28725
FALSE,41,8,TRUE,FALSE,TRUE,42.26298
FALSE,49,8,FALSE,FALSE,TRUE,23.643625
FALSE,48,8,TRUE,FALSE,TRUE,30.56973
FALSE,48,8,TRUE,FALSE,TRUE,30.56973
FALSE,48,6,FALSE,TRUE,TRUE,36.943164
FALSE,48,6,FALSE,TRUE,TRUE,36.943164
FALSE,46,11,FALSE,FALSE,TRUE,35.465438
FALSE,29,10,FALSE,FALSE,TRUE,31.032258
FALSE,55,8,FALSE,FALSE,TRUE,51.580046
FALSE,32,10,FALSE,FALSE,TRUE,36.943164
FALSE,47,8,FALSE,FALSE,TRUE,38.568664
FALSE,32,8,FALSE,FALSE,TRUE,59.109063
FALSE,47,10,FALSE,FALSE,TRUE,55.710292
FALSE,54,0,FALSE,TRUE,TRUE,20.540399
FALSE,40,8,FALSE,FALSE,TRUE,53.198157
TRUE,37,11,TRUE,FALSE,TRUE,9.930046
TRUE,22,9,FALSE,TRUE,FALSE,3.595894
TRUE,30,12,TRUE,FALSE,FALSE,24.90945
TRUE,27,11,TRUE,FALSE,FALSE,7.506146
TRUE,33,8,TRUE,FALSE,FALSE,0.2897899
TRUE,22,9,TRUE,FALSE,FALSE,4.056494
TRUE,23,12,TRUE,FALSE,FALSE,0
TRUE,32,11,TRUE,FALSE,FALSE,8.472158
TRUE,22,16,TRUE,FALSE,FALSE,2.164022
TRUE,33,12,FALSE,FALSE,TRUE,12.41807
TRUE,19,9,TRUE,FALSE,FALSE,8.173908
TRUE,21,13,TRUE,FALSE,FALSE,17.09464
TRUE,18,8,TRUE,FALSE,FALSE,0
TRUE,27,10,TRUE,FALSE,TRUE,18.73993
TRUE,17,7,TRUE,FALSE,FALSE,3.023879
TRUE,19,10,TRUE,FALSE,FALSE,3.228503
TRUE,27,13,TRUE,FALSE,FALSE,14.58186
TRUE,23,10,TRUE,FALSE,FALSE,7.6934
TRUE,40,12,TRUE,FALSE,FALSE,10.80432
TRUE,26,12,TRUE,FALSE,FALSE,10.74735
TRUE,23,11,TRUE,FALSE,FALSE,0
TRUE,41,14,FALSE,FALSE,FALSE,5.149501
TRUE,38,9,FALSE,FALSE,FALSE,6.40895
TRUE,24,11,TRUE,FALSE,FALSE,1.9914
TRUE,18,10,TRUE,FALSE,FALSE,11.16317
TRUE,29,11,TRUE,FALSE,TRUE,9.642999
TRUE,25,11,TRUE,FALSE,FALSE,9.897049
TRUE,27,10,FALSE,TRUE,FALSE,11.14287
TRUE,17,10,TRUE,FALSE,FALSE,16.21804
TRUE,24,11,TRUE,FALSE,FALSE,0.9957002
TRUE,17,10,TRUE,FALSE,FALSE,0
TRUE,48,4,TRUE,FALSE,FALSE,6.551592
TRUE,25,11,TRUE,FALSE,TRUE,1.574424
TRUE,20,12,TRUE,FALSE,FALSE,0
TRUE,25,12,TRUE,FALSE,FALSE,3.191753
TRUE,42,14,TRUE,FALSE,FALSE,20.50593
TRUE,25,5,TRUE,FALSE,FALSE,6.18188
TRUE,23,12,TRUE,FALSE,TRUE,5.911551
TRUE,46,8,TRUE,FALSE,TRUE,3.094156
TRUE,24,10,TRUE,FALSE,FALSE,0
TRUE,21,12,TRUE,FALSE,FALSE,1.254582
TRUE,19,9,FALSE,FALSE,FALSE,13.18883
TRUE,17,8,TRUE,FALSE,FALSE,8.061485
TRUE,18,8,FALSE,TRUE,TRUE,2.78796
TRUE,20,11,TRUE,FALSE,FALSE,3.97254
TRUE,25,11,TRUE,FALSE,TRUE,0
TRUE,17,8,TRUE,FALSE,FALSE,0
TRUE,17,9,TRUE,FALSE,FALSE,0
TRUE,25,5,TRUE,FALSE,FALSE,12.18741
TRUE,23,12,TRUE,FALSE,FALSE,4.843176
TRUE,28,8,TRUE,FALSE,FALSE,0
TRUE,31,11,TRUE,FALSE,TRUE,8.087487
TRUE,18,11,TRUE,FALSE,FALSE,0
TRUE,25,12,TRUE,FALSE,FALSE,2.348973
TRUE,30,11,TRUE,FALSE,TRUE,0.5907818
TRUE,17,10,TRUE,FALSE,FALSE,0
TRUE,37,9,TRUE,FALSE,FALSE,1.067506
TRUE,41,4,TRUE,FALSE,TRUE,7.284986
TRUE,42,14,TRUE,FALSE,TRUE,13.16752
TRUE,22,11,FALSE,FALSE,FALSE,1.048432
TRUE,17,8,TRUE,FALSE,FALSE,0
TRUE,29,8,TRUE,FALSE,FALSE,1.923938
TRUE,35,10,TRUE,FALSE,FALSE,4.666236
TRUE,27,11,TRUE,FALSE,FALSE,0.5492984
TRUE,29,4,TRUE,FALSE,FALSE,0.7629146
TRUE,28,9,TRUE,FALSE,FALSE,10.69429
TRUE,27,11,TRUE,FALSE,FALSE,0
TRUE,23,7,FALSE,FALSE,FALSE,0
TRUE,45,5,TRUE,FALSE,TRUE,8.546715
TRUE,29,13,TRUE,FALSE,FALSE,7.479656
TRUE,27,9,TRUE,FALSE,FALSE,0
TRUE,46,13,TRUE,FALSE,FALSE,0.6472046
TRUE,18,6,TRUE,FALSE,FALSE,0
TRUE,25,12,TRUE,FALSE,FALSE,11.96581
TRUE,28,15,TRUE,FALSE,FALSE,9.598541
TRUE,25,11,FALSE,FALSE,FALSE,18.78335
TRUE,22,12,TRUE,FALSE,FALSE,18.67808
TRUE,21,9,TRUE,FALSE,FALSE,0
TRUE,40,11,TRUE,FALSE,FALSE,23.0056
TRUE,22,11,TRUE,FALSE,FALSE,6.456697
TRUE,25,12,TRUE,FALSE,FALSE,0
TRUE,18,12,TRUE,FALSE,FALSE,2.321107
TRUE,38,12,FALSE,FALSE,FALSE,4.941849
TRUE,27,13,TRUE,FALSE,FALSE,0
TRUE,27,8,TRUE,FALSE,FALSE,0
TRUE,38,11,TRUE,FALSE,FALSE,0
TRUE,23,8,FALSE,TRUE,FALSE,3.881284
TRUE,26,11,TRUE,FALSE,FALSE,17.23096
TRUE,21,12,FALSE,FALSE,FALSE,8.048603
TRUE,25,8,TRUE,FALSE,FALSE,0
TRUE,31,11,TRUE,FALSE,TRUE,14.50993
TRUE,17,10,TRUE,FALSE,FALSE,0
TRUE,25,11,TRUE,FALSE,FALSE,0
TRUE,21,12,TRUE,FALSE,FALSE,9.983784
TRUE,44,11,TRUE,FALSE,FALSE,0
TRUE,25,12,FALSE,FALSE,FALSE,5.587503
TRUE,18,9,TRUE,FALSE,FALSE,4.482845
TRUE,42,12,TRUE,FALSE,FALSE,2.456153
TRUE,25,10,TRUE,FALSE,FALSE,0
TRUE,31,9,FALSE,TRUE,FALSE,26.8176
TRUE,24,10,TRUE,FALSE,FALSE,0
TRUE,26,10,TRUE,FALSE,FALSE,9.265788
TRUE,25,11,TRUE,FALSE,FALSE,0.4852298
TRUE,18,11,TRUE,FALSE,FALSE,4.814627
TRUE,19,11,TRUE,FALSE,FALSE,7.458105
TRUE,43,9,TRUE,FALSE,FALSE,0
TRUE,27,13,TRUE,FALSE,FALSE,34.09928
TRUE,17,9,TRUE,FALSE,FALSE,1.953268
TRUE,30,11,TRUE,FALSE,FALSE,0
TRUE,26,10,TRUE,FALSE,TRUE,0
TRUE,20,9,TRUE,FALSE,FALSE,8.881665
TRUE,17,9,FALSE,TRUE,FALSE,6.21067
TRUE,20,12,TRUE,FALSE,FALSE,0
TRUE,18,11,TRUE,FALSE,FALSE,0.9298839
TRUE,27,12,TRUE,FALSE,TRUE,0
TRUE,21,12,FALSE,FALSE,FALSE,12.55802
TRUE,27,12,TRUE,FALSE,FALSE,22.16325
TRUE,20,12,TRUE,FALSE,FALSE,1.652637
TRUE,19,10,TRUE,FALSE,FALSE,8.124715
TRUE,23,12,TRUE,FALSE,FALSE,0.6713318
TRUE,29,14,TRUE,FALSE,FALSE,17.81498
TRUE,18,10,TRUE,FALSE,FALSE,9.737154
TRUE,19,9,TRUE,FALSE,FALSE,17.68518
TRUE,27,13,FALSE,FALSE,TRUE,0
TRUE,18,11,FALSE,FALSE,FALSE,4.321705
TRUE,27,9,TRUE,FALSE,TRUE,1.773423
TRUE,22,12,TRUE,FALSE,FALSE,0
TRUE,23,10,TRUE,FALSE,TRUE,11.23326
TRUE,23,12,FALSE,TRUE,FALSE,0.5594432
TRUE,20,11,TRUE,FALSE,FALSE,1.08544
TRUE,17,9,TRUE,FALSE,FALSE,5.4452
TRUE,28,11,TRUE,FALSE,FALSE,60.30793
TRUE,26,11,TRUE,FALSE,TRUE,1.46036
TRUE,20,11,TRUE,FALSE,FALSE,6.943342
TRUE,24,11,TRUE,FALSE,TRUE,4.032708
TRUE,31,9,TRUE,FALSE,FALSE,10.36327
TRUE,23,8,FALSE,FALSE,TRUE,4.232309
TRUE,18,10,TRUE,FALSE,FALSE,11.14139
TRUE,29,12,TRUE,FALSE,FALSE,0
TRUE,26,11,FALSE,FALSE,FALSE,13.38586
TRUE,24,9,TRUE,FALSE,FALSE,4.849559
TRUE,25,12,TRUE,FALSE,FALSE,0
TRUE,24,10,TRUE,FALSE,FALSE,1.660508
TRUE,46,8,TRUE,FALSE,FALSE,0
TRUE,31,12,FALSE,FALSE,FALSE,2.484549
TRUE,19,11,TRUE,FALSE,FALSE,4.146603
TRUE,19,8,TRUE,FALSE,FALSE,9.970681
TRUE,27,11,TRUE,FALSE,FALSE,0
TRUE,26,11,TRUE,FALSE,TRUE,26.37228
TRUE,20,10,TRUE,FALSE,FALSE,5.615189
TRUE,28,10,TRUE,FALSE,FALSE,3.196571
TRUE,24,12,TRUE,FALSE,FALSE,6.167681
TRUE,19,8,TRUE,FALSE,FALSE,7.535942
TRUE,23,12,TRUE,FALSE,FALSE,8.484239
TRUE,42,9,TRUE,FALSE,TRUE,1.294409
TRUE,25,13,TRUE,FALSE,FALSE,0
TRUE,18,9,TRUE,FALSE,FALSE,5.010342
TRUE,21,12,TRUE,FALSE,FALSE,9.371037
TRUE,27,10,TRUE,FALSE,FALSE,0
TRUE,21,8,TRUE,FALSE,FALSE,4.279613
TRUE,22,9,TRUE,FALSE,FALSE,3.462564
TRUE,31,4,TRUE,FALSE,FALSE,7.382549
TRUE,24,10,TRUE,FALSE,TRUE,0
TRUE,29,10,TRUE,FALSE,FALSE,0
TRUE,29,12,TRUE,FALSE,FALSE,10.97651
TRUE,19,10,FALSE,FALSE,FALSE,13.82962
TRUE,19,11,FALSE,TRUE,TRUE,6.788463
TRUE,31,9,TRUE,FALSE,FALSE,9.558501
TRUE,22,10,TRUE,FALSE,TRUE,13.22828
TRUE,21,9,TRUE,FALSE,FALSE,0.7436666
TRUE,17,10,TRUE,FALSE,FALSE,5.522788
TRUE,26,12,TRUE,FALSE,TRUE,1.424944
TRUE,20,9,FALSE,TRUE,FALSE,1.358643
TRUE,19,10,TRUE,FALSE,FALSE,0
TRUE,26,10,TRUE,FALSE,FALSE,0.6728773
TRUE,28,11,TRUE,FALSE,FALSE,0
TRUE,22,12,FALSE,TRUE,TRUE,10.09283
TRUE,33,11,TRUE,FALSE,FALSE,6.281433
TRUE,22,12,FALSE,FALSE,FALSE,12.59071
TRUE,29,10,FALSE,TRUE,FALSE,5.112014
TRUE,33,12,TRUE,FALSE,TRUE,15.9526
TRUE,25,14,TRUE,FALSE,TRUE,36.64695
TRUE,35,9,TRUE,FALSE,TRUE,12.80397
TRUE,35,8,TRUE,FALSE,TRUE,3.786628
TRUE,33,11,TRUE,FALSE,TRUE,4.181942
